Company,Loan ID,Payment Date,Tpv,Total Payment,Currency,Principal Payment,Interest Payment,Fee Payment,Other Payment,Tax Payment,All Rebates,Outstanding Loan Value
ABF,DSB0782-006,2023-08-31,10.3,9.335,USD,8.7,0.52,0.04,,0.08,,
ABF,DSB0782-007,2023-08-31,10.3,9.335,USD,8.7,0.52,0.04,,0.08,,
ABF,DSB0455-008,2023-08-31,616,623.21,USD,557.75,55.44,2.49,,7.53,,
ABF,DSB0455-005,2023-08-31,752.64,761.4424,USD,681.47,67.74,3.04,,9.21,,
ABF,DSB0455-006,2023-08-31,806.4,815.834,USD,730.14,72.58,3.26,,9.85,,
ABF,DSB0586-004,2023-08-31,"1,008","1,019.79",USD,913.4,90.72,3.43,,12.24,,
ABF,DSB0578-003,2023-08-31,807.52,816.9632,USD,730.47,72.68,3.87,,9.95,,
ABF,DSB0455-002,2023-08-31,988.96,"1,000.5336",USD,895.44,89.01,4,,12.09,,
ABF,DSB0455-003,2023-08-31,"1,018.08","1,029.9928",USD,921.81,91.63,4.11,,12.44,,
ABF,DSB0122-002,2023-08-31,461.86,467.2626,USD,415.6,41.57,4.15,,5.94,,
ABF,DSB0815-001,2023-08-31,"1,350.39","1,208.8715",USD,"1,142.6",54.02,4.63,,7.62,,
ABF,DSB0649-002,2023-08-31,546.1,525.895,USD,458.71,54.61,4.85,,7.73,,
ABF,DSB0586-005,2023-08-31,"1,559.04","1,577.2764",USD,"1,412.73",140.31,5.31,,18.93,,
ABF,DSB0257-007,2023-08-31,"1,128.96","1,142.1736",USD,"1,021.26",101.61,5.39,,13.91,,
ABF,DSB0769-002,2023-08-31,500,472.6,USD,443.33,20,5.9,,3.37,,
ABF,DSB0712-001,2023-08-31,"1,188.17","1,082.4445",USD,"1,003.23",64.16,5.94,,9.11,,
ABF,DSB0712-002,2023-08-31,"1,188.17","1,082.4445",USD,"1,003.23",64.16,5.94,,9.11,,
ABF,DSB0639-001,2023-08-31,"1,128.96","1,142.1736",USD,"1,020.61",101.61,5.97,,13.99,,
ABF,DSB0699-002,2023-08-31,"1,128.96","1,096.2436",USD,"1,019.41",60.96,7.03,,8.84,,
ABF,DSB0712-003,2023-08-31,"1,644.18","1,497.883",USD,"1,388.27",88.79,8.22,,12.61,,
ABF,DSB0756-002,2023-08-31,"1,576.35","1,525.595",USD,"1,408.91",94.58,8.68,,13.43,,
ABF,DSB0548-001,2023-08-31,557.76,564.2816,USD,497.56,50.2,8.85,,7.68,,
ABF,DSB0679-001,2023-08-31,361.06,347.701,USD,296.9,36.11,8.85,,5.84,,
ABF,DSB0237-001,2023-08-31,"1,070.72","1,083.2452",USD,963.81,96.36,9.34,,13.74,,
ABF,DSB0782-001,2023-08-31,"2,280","2,066.82",USD,"1,926.91",114,9.82,,16.1,,
ABF,DSB0696-001,2023-08-31,"1,200","1,161.36",USD,"1,065",72,13.27,,11.09,,
ABF,DSB0698-001,2023-08-31,"3,520.56","3,207.296",USD,"2,977.48",190.11,13.27,,26.44,,
ABF,DSB0837-001,2023-08-31,"3,409.32","2,994.232",USD,"2,882.93",85.23,13.27,,12.81,,
ABF,DSB0781-003,2023-08-30,632.7,563.535,USD,534.44,22.78,2.97,,3.35,,
ABF,DSB0732-006,2023-08-29,65,59.22,USD,54.94,3.51,0.28,,0.5,,
ABF,DSB0737-003,2023-08-29,105.09,96.4565,USD,88,6.31,1.18,,0.97,,
ABF,DSB0737-002,2023-08-29,108.88,99.928,USD,91.17,6.53,1.22,,1.01,,
ABF,DSB0684-003,2023-08-29,261.8,246.2,USD,220.27,20.94,2,,2.98,,
ABF,DSB0742-007,2023-08-29,730,669.99,USD,617.84,43.8,2.35,,6,,
ABF,DSB0684-001,2023-08-29,392,368.64,USD,329.81,31.36,3,,4.47,,
ABF,DSB0722-002,2023-08-29,581.95,530.1675,USD,490.57,31.43,3.62,,4.56,,
ABF,DSB0755-001,2023-08-29,"1,260","1,147.89",USD,"1,066.39",68.04,4.08,,9.38,,
ABF,DSB0712-004,2023-08-29,"1,290.99","1,176.1215",USD,"1,090.05",69.71,6.45,,9.9,,
ABF,DSB0684-002,2023-08-29,896,842.6,USD,753.85,71.68,6.85,,10.21,,
ABF,DSB0722-001,2023-08-29,"1,553.75","1,415.4975",USD,"1,309.78",83.9,9.65,,12.17,,
ABF,DSB0647-002,2023-08-29,"2,358.72","2,218.142",USD,"1,993.6",188.7,10.01,,25.83,,
ABF,DSB0755-002,2023-08-29,"3,399.6","3,097.1",USD,"2,877.23",183.58,11,,25.3,,
ABF,DSB0637-005,2023-08-29,"3,276","3,080.75",USD,"2,770.13",262.08,12.81,,35.74,,
ABF,DSB0636-001,2023-08-29,"1,834","1,816.39",USD,"1,635.6",146.72,13.27,,20.8,,
ABF,DSB0727-001,2023-08-29,"1,649.24","1,541.624",USD,"1,386.86",123.69,13.27,,17.81,,
ABF,DSB0729-001,2023-08-29,"2,047.72","1,879.402",USD,"1,725.57",122.86,13.27,,17.7,,
ABF,DSB0709-002,2023-08-29,"4,113.2","3,775.09",USD,"3,478.51",246.79,15.67,,34.12,,
ABF,DSB0732-003,2023-08-26,56.5,51.475,USD,47.75,3.05,0.24,,0.43,,
ABF,DSB0732-004,2023-08-26,56.5,51.475,USD,47.75,3.05,0.24,,0.43,,
ABF,DSB0732-005,2023-08-26,197.75,180.1575,USD,167.13,10.68,0.85,,1.5,,
ABF,DSB0769-001,2023-08-26,250,236.3,USD,221.67,10,2.95,,1.68,,
ABF,DSB0629-001,2023-08-26,"1,000",990.4,USD,894.36,80,4.99,,11.05,,
ABF,DSB0694-007,2023-08-25,57.38,52.273,USD,48.5,3.1,0.24,,0.43,,
ABF,DSB0694-003,2023-08-25,75.89,69.1365,USD,64.15,4.1,0.32,,0.57,,
ABF,DSB0694-020,2023-08-25,95.93,87.3905,USD,81.09,5.18,0.4,,0.72,,
ABF,DSB0694-013,2023-08-25,96.05,87.5025,USD,81.19,5.19,0.4,,0.72,,
ABF,DSB0694-015,2023-08-25,109.61,99.8585,USD,92.65,5.92,0.46,,0.83,,
ABF,DSB0694-016,2023-08-25,143.51,130.7435,USD,121.3,7.75,0.6,,1.09,,
ABF,DSB0694-009,2023-08-25,155.16,141.356,USD,131.15,8.38,0.65,,1.17,,
ABF,DSB0694-004,2023-08-25,165.9,151.135,USD,140.23,8.96,0.7,,1.25,,
ABF,DSB0694-006,2023-08-25,226.68,206.508,USD,191.6,12.24,0.95,,1.71,,
ABF,DSB0694-019,2023-08-25,242.95,221.3275,USD,205.35,13.12,1.02,,1.84,,
ABF,DSB0694-012,2023-08-25,256.63,233.7955,USD,216.92,13.86,1.08,,1.94,,
ABF,DSB0694-011,2023-08-25,278.92,254.102,USD,235.76,15.06,1.17,,2.11,,
ABF,DSB0694-008,2023-08-25,313.74,285.819,USD,265.19,16.94,1.32,,2.37,,
ABF,DSB0694-010,2023-08-25,318.02,289.727,USD,268.81,17.17,1.34,,2.4,,
ABF,DSB0694-014,2023-08-25,427.06,389.061,USD,360.97,23.06,1.79,,3.23,,
ABF,DSB0694-018,2023-08-25,498.57,454.2045,USD,421.42,26.92,2.09,,3.77,,
ABF,DSB0742-004,2023-08-25,702,628.43,USD,594.15,28.08,2.26,,3.94,,
ABF,DSB0694-002,2023-08-25,590.01,537.5085,USD,498.71,31.86,2.48,,4.46,,
ABF,DSB0742-003,2023-08-25,792,709,USD,670.32,31.68,2.55,,4.45,,
ABF,DSB0694-005,2023-08-25,732.83,667.6255,USD,619.43,39.57,3.08,,5.54,,
ABF,DSB0694-001,2023-08-25,763.34,695.419,USD,645.22,41.22,3.21,,5.78,,
ABF,DSB0694-017,2023-08-25,772.38,703.653,USD,652.86,41.71,3.24,,5.84,,
ABF,DSB0742-001,2023-08-25,"1,008",902.36,USD,853.13,40.32,3.24,,5.66,,
ABF,DSB0740-004,2023-08-25,943.1,844.265,USD,793.58,37.72,7.13,,5.83,,
ABF,DSB0737-004,2023-08-25,745.75,667.5975,USD,624.45,29.83,8.35,,4.97,,
ABF,DSB0753-001,2023-08-25,"2,464","2,233.62",USD,"2,079.4",123.2,13.27,,17.75,,
ABF,DSB0751-001,2023-08-25,"15,434.02","13,816.537",USD,"13,058.91",617.36,53.1,,87.16,,
ABF,DSB0742-002,2023-08-24,134.4,120.31,USD,113.75,5.38,0.43,,0.76,,
ABF,DSB0680-011,2023-08-24,430.85,392.5125,USD,364.25,23.27,1.75,,3.25,,
ABF,DSB0737-001,2023-08-24,225.12,201.532,USD,188.5,9,2.52,,1.5,,
ABF,DSB0625-003,2023-08-24,"5,286.4","5,264.624",USD,"4,800.49",401.77,8.97,,53.4,,
ABF,DSB0711-001,2023-08-24,"2,958.83","2,715.6155",USD,"2,500.01",177.53,13.27,,24.81,,
ABF,DSB0725-001,2023-08-24,"1,014.18",984.7938,USD,907.91,54.77,13.27,,8.85,,
ABF,DSB0625-002,2023-08-24,"9,912","9,871.16",USD,"9,000.92",753.31,16.82,,100.12,,
ABF,DSB0625-005,2023-08-24,"9,912","9,871.16",USD,"9,000.92",753.31,16.82,,100.12,,
ABF,DSB0625-006,2023-08-24,"9,912","9,871.16",USD,"9,000.92",753.31,16.82,,100.12,,
ABF,DSB0608-006,2023-08-23,72.2,69.53,USD,60.8,7.22,0.51,,1.01,,
ABF,DSB0608-005,2023-08-23,84.75,81.6175,USD,71.36,8.48,0.6,,1.18,,
ABF,DSB0608-004,2023-08-23,178.92,172.302,USD,150.66,17.89,1.26,,2.49,,
ABF,DSB0798-003,2023-08-23,332.36,291.896,USD,280.08,8.31,2.14,,1.36,,
ABF,DSB0760-001,2023-08-23,626.92,561.222,USD,522.88,25.08,8.85,,4.41,,
ABF,DSB0801-001,2023-08-23,616,541,USD,513.6,15.4,8.85,,3.15,,
ABF,DSB0296-018,2023-08-23,"8,657.6","8,758.896",USD,"7,846.45",779.18,28.29,,104.97,,
ABF,DSB0530-003,2023-08-23,"23,043.67","22,711.8395",USD,"19,539.61","2,765.24",42.05,,364.95,,
ABF,DSB0680-003,2023-08-22,56.5,51.475,USD,47.77,3.05,0.23,,0.43,,
ABF,DSB0763-001,2023-08-22,168,159.71,USD,152.28,6.05,0.53,,0.86,,
ABF,DSB0646-001,2023-08-22,165.29,153.9465,USD,139.69,11.9,0.72,,1.64,,
ABF,DSB0640-002,2023-08-22,84.75,79.6975,USD,70.97,6.78,0.95,,1,,
ABF,DSB0755-010,2023-08-22,339,301.94,USD,286.91,12.2,1.1,,1.73,,
ABF,DSB0672-004,2023-08-22,368.19,335.4315,USD,311.7,19.88,1.12,,2.73,,
ABF,DSB0680-001,2023-08-22,293.99,267.8315,USD,248.55,15.88,1.19,,2.21,,
ABF,DSB0763-006,2023-08-22,392,372.67,USD,355.32,14.11,1.24,,1.99,,
ABF,DSB0680-010,2023-08-22,330.39,300.9915,USD,279.32,17.84,1.34,,2.49,,
ABF,DSB0755-009,2023-08-22,493.76,439.786,USD,417.89,17.78,1.6,,2.52,,
ABF,DSB0717-001,2023-08-22,169.5,158.445,USD,142.15,12.71,1.7,,1.87,,
ABF,DSB0798-002,2023-08-22,321.2,282.09,USD,270.68,8.03,2.07,,1.31,,
ABF,DSB0755-011,2023-08-22,692.83,617.0855,USD,586.37,24.94,2.24,,3.53,,
ABF,DSB0672-001,2023-08-22,745.61,679.2685,USD,631.21,40.26,2.27,,5.52,,
ABF,DSB0672-003,2023-08-22,810.9,738.745,USD,686.48,43.79,2.46,,6.01,,
ABF,DSB0680-012,2023-08-22,724.32,659.872,USD,612.36,39.11,2.94,,5.46,,
ABF,DSB0680-002,2023-08-22,817.08,744.378,USD,690.78,44.12,3.31,,6.17,,
ABF,DSB0674-001,2023-08-22,"1,050.97",957.4545,USD,888.42,56.75,4.34,,7.94,,
ABF,DSB0680-004,2023-08-22,"1,101.75","1,003.7175",USD,931.44,59.49,4.46,,8.31,,
ABF,DSB0674-002,2023-08-22,"1,186.86","1,081.251",USD,"1,003.3",64.09,4.9,,8.97,,
ABF,DSB0755-008,2023-08-22,"1,535.86","1,367.961",USD,"1,299.87",55.29,4.97,,7.84,,
ABF,DSB0695-001,2023-08-22,"1,169.05","1,065.0325",USD,986.52,63.13,6.35,,9.04,,
ABF,DSB0665-001,2023-08-22,"2,352","2,342.31",USD,"2,132.67",178.75,6.77,,24.12,,
ABF,DSB0695-002,2023-08-22,"1,274.49","1,161.0865",USD,"1,075.5",68.82,6.92,,9.85,,
ABF,DSB0665-003,2023-08-22,"2,408","2,398.08",USD,"2,183.45",183.01,6.93,,24.69,,
ABF,DSB0672-002,2023-08-22,"2,443.22","2,225.827",USD,"2,068.35",131.93,7.42,,18.11,,
ABF,DSB0665-004,2023-08-22,"2,604","2,593.27",USD,"2,361.17",197.9,7.5,,26.7,,
ABF,DSB0655-009,2023-08-22,"1,469","1,368.17",USD,"1,240.13",105.77,7.54,,14.73,,
ABF,DSB0720-001,2023-08-22,907.2,848.01,USD,762.57,68.04,7.57,,9.83,,
ABF,DSB0612-001,2023-08-22,"4,256.09","4,002.4265",USD,"3,602.68",340.49,13.27,,45.99,,
ABF,DSB0665-002,2023-08-22,"7,392","7,361.54",USD,"6,702.67",561.79,21.28,,75.8,,
ABF,DSB0742-005,2023-08-21,276,247.08,USD,233.6,11.04,0.89,,1.56,,
ABF,DSB0528-007,2023-08-21,459.43,464.8013,USD,416.06,41.35,1.79,,5.61,,
ABF,DSB0667-003,2023-08-21,417.41,415.6931,USD,377.63,31.72,1.95,,4.37,,
ABF,DSB0691-002,2023-08-21,555.51,539.4141,USD,502.67,30,2.51,,4.23,,
ABF,DSB0639-004,2023-08-21,477.68,475.7088,USD,431.83,36.3,2.53,,5.05,,
ABF,DSB0730-002,2023-08-21,956.42,851.867,USD,805.66,34.43,6.45,,5.32,,
ABF,DSB0254-002,2023-08-21,"1,906.41","1,928.7131",USD,"1,723.87",171.58,9.71,,23.56,,
ABF,DSB0755-007,2023-08-19,"1,056.21",940.7485,USD,893.92,38.02,3.42,,5.38,,
ABF,DSB0601-001,2023-08-19,"3,109.81","2,896.3485",USD,"2,628.34",223.91,13.27,,30.84,,
ABF,DSB0700-001,2023-08-19,"1,354.87","1,243.4995",USD,"1,136.64",81.29,13.27,,12.3,,
ABF,DSB0671-002,2023-08-18,50.85,46.3225,USD,43,2.75,0.2,,0.39,,
ABF,DSB0671-007,2023-08-18,54.24,49.414,USD,45.87,2.93,0.21,,0.41,,
ABF,DSB0671-004,2023-08-18,57.65,52.5225,USD,48.75,3.11,0.22,,0.43,,
ABF,DSB0748-004,2023-08-18,79.1,70.815,USD,66.96,3.16,0.24,,0.44,,
ABF,DSB0671-008,2023-08-18,77.29,70.4165,USD,65.36,4.17,0.3,,0.58,,
ABF,DSB0671-001,2023-08-18,84.24,76.744,USD,71.24,4.55,0.32,,0.63,,
ABF,DSB0671-003,2023-08-18,96.05,87.5025,USD,81.22,5.19,0.37,,0.72,,
ABF,DSB0671-015,2023-08-18,101.53,92.5005,USD,85.86,5.48,0.39,,0.76,,
ABF,DSB0671-005,2023-08-18,106.84,97.334,USD,90.35,5.77,0.41,,0.8,,
ABF,DSB0671-009,2023-08-18,115.44,105.164,USD,97.62,6.23,0.44,,0.87,,
ABF,DSB0748-002,2023-08-18,276.03,247.1055,USD,233.68,11.04,0.84,,1.55,,
ABF,DSB0671-013,2023-08-18,316.33,288.1805,USD,267.51,17.08,1.22,,2.38,,
ABF,DSB0671-012,2023-08-18,360.31,328.2535,USD,304.7,19.46,1.39,,2.71,,
ABF,DSB0684-004,2023-08-18,184.8,169.61,USD,155.48,11.09,1.41,,1.62,,
ABF,DSB0740-005,2023-08-18,194.93,174.5005,USD,164.03,7.8,1.47,,1.2,,
ABF,DSB0671-014,2023-08-18,450.76,410.656,USD,381.19,24.34,1.73,,3.39,,
ABF,DSB0671-006,2023-08-18,467.93,426.2905,USD,395.71,25.27,1.8,,3.51,,
ABF,DSB0671-011,2023-08-18,519.39,473.1715,USD,439.22,28.05,2,,3.91,,
ABF,DSB0671-010,2023-08-18,590.01,537.5085,USD,498.94,31.86,2.27,,4.44,,
ABF,DSB0705-001,2023-08-18,398.72,356.932,USD,335.2,15.95,3.29,,2.5,,
ABF,DSB0699-003,2023-08-18,648.06,629.2746,USD,585.17,35,4.04,,5.07,,
ABF,DSB0693-002,2023-08-18,630,578.21,USD,530.77,37.8,4.19,,5.45,,
ABF,DSB0705-002,2023-08-18,555.52,497.302,USD,467.02,22.22,4.58,,3.49,,
ABF,DSB0598-002,2023-08-18,280,269.64,USD,232.77,28,4.63,,4.24,,
ABF,DSB0705-003,2023-08-18,655.2,586.54,USD,550.82,26.21,5.4,,4.11,,
ABF,DSB0682-001,2023-08-18,"1,530","1,393.86",USD,"1,293.3",82.62,6.37,,11.57,,
ABF,DSB0765-001,2023-08-18,734.5,665.825,USD,614.32,36.73,8.85,,5.92,,
ABF,DSB0710-002,2023-08-18,831.06,790.0746,USD,745.74,29.92,9.31,,5.1,,
ABF,DSB0702-001,2023-08-18,"1,750","1,606.15",USD,"1,472.5",105,13.27,,15.38,,
ABF,DSB0703-001,2023-08-18,"1,468","1,347.33",USD,"1,232.8",88.08,13.27,,13.18,,
ABF,DSB0759-001,2023-08-18,"3,808","3,408.92",USD,"3,221.8",152.32,13.27,,21.53,,
ABF,DSB0715-001,2023-08-18,"5,376","4,812.6",USD,"4,539.6",215.04,26.55,,31.41,,
ABF,DSB0785-001,2023-08-18,"9,551.48","8,388.588",USD,"8,088.76",238.79,26.55,,34.49,,
ABF,DSB0616-001,2023-08-18,"28,386.04","26,437.624",USD,"24,043.14","2,043.79",75.22,,275.47,,
ABF,DSB0646-007,2023-08-17,80,74.51,USD,67.61,5.76,0.35,,0.8,,
ABF,DSB0674-004,2023-08-17,90.11,82.0935,USD,76.17,4.87,0.37,,0.68,,
ABF,DSB0628-003,2023-08-17,183.88,171.258,USD,155.72,13.24,0.51,,1.79,,
ABF,DSB0815-005,2023-08-17,200,175.65,USD,169.22,5,0.69,,0.74,,
ABF,DSB0655-001,2023-08-17,240.01,218.6585,USD,202.62,12.96,1.23,,1.84,,
ABF,DSB0628-001,2023-08-17,549.99,512.2415,USD,465.78,39.6,1.52,,5.35,,
ABF,DSB0677-002,2023-08-17,176.96,162.416,USD,148.69,10.62,1.52,,1.58,,
ABF,DSB0815-004,2023-08-17,450,395.21,USD,380.76,11.25,1.54,,1.66,,
ABF,DSB0628-002,2023-08-17,847.5,789.325,USD,717.73,61.02,2.34,,8.23,,
ABF,DSB0628-004,2023-08-17,975.91,908.9235,USD,826.48,70.27,2.69,,9.48,,
ABF,DSB0674-003,2023-08-17,887.91,808.9035,USD,750.58,47.95,3.66,,6.71,,
ABF,DSB0646-002,2023-08-17,918.98,855.903,USD,776.63,66.17,3.98,,9.12,,
ABF,DSB0655-008,2023-08-17,"1,344.14","1,224.539",USD,"1,134.72",72.58,6.9,,10.34,,
ABF,DSB0652-001,2023-08-17,"5,664.04","5,160.054",USD,"4,784.43",305.86,26.55,,43.21,,
ABF,DSB0706-001,2023-08-17,"22,487.46","20,130.771",USD,"19,029.34",899.5,75.22,,126.71,,
ABF,DSB0581-001,2023-08-16,"1,000","1,013",USD,890,100,8.85,,14.15,,
ABF,DSB0300-001,2023-08-16,"4,415.76","4,501.866",USD,"3,738.4",662.36,13.27,,87.84,,
ABF,DSB0646-008,2023-08-15,137.67,125.4195,USD,116.35,7.43,0.6,,1.05,,
ABF,DSB0655-004,2023-08-15,226,205.89,USD,190.79,12.2,1.16,,1.74,,
ABF,DSB0691-005,2023-08-15,351.28,341.1048,USD,317.87,18.97,1.59,,2.68,,
ABF,DSB0691-006,2023-08-15,357.28,346.9248,USD,323.3,19.29,1.62,,2.72,,
ABF,DSB0691-003,2023-08-15,426.58,414.2178,USD,386.01,23.04,1.93,,3.24,,
ABF,DSB0647-001,2023-08-15,768.14,704.999,USD,649.24,46.09,3.26,,6.41,,
ABF,DSB0454-002,2023-08-15,327.9,330.585,USD,274.96,45.91,3.32,,6.4,,
ABF,DSB0646-005,2023-08-15,843.76,768.686,USD,713.06,45.56,3.66,,6.4,,
ABF,DSB0646-003,2023-08-15,"1,386.27","1,262.9195",USD,"1,171.54",74.86,6.01,,10.51,,
ABF,DSB0646-006,2023-08-15,"1,703.38","1,551.813",USD,"1,439.53",91.98,7.38,,12.92,,
ABF,DSB0779-001,2023-08-15,487.2,427.88,USD,404.12,12.18,8.85,,2.73,,
ABF,DSB0454-001,2023-08-15,983.1,991.165,USD,824.39,137.63,9.95,,19.18,,
ABF,DSB0655-002,2023-08-14,333.24,303.584,USD,281.32,17.99,1.71,,2.56,,
ABF,DSB0655-010,2023-08-14,374.35,341.0375,USD,316.03,20.21,1.92,,2.88,,
ABF,DSB0655-005,2023-08-14,427.9,389.825,USD,361.23,23.11,2.2,,3.29,,
ABF,DSB0580-002,2023-08-14,523.66,504.281,USD,440.98,52.37,3.66,,7.29,,
ABF,DSB0686-001,2023-08-14,"1,202.76","1,103.896",USD,"1,014.65",72.17,6.81,,10.27,,
ABF,DSB0661-001,2023-08-14,"1,882.99","1,760.1215",USD,"1,592.15",141.22,7.43,,19.33,,
ABF,DSB0677-003,2023-08-14,873.6,801.79,USD,734.05,52.42,7.53,,7.79,,
ABF,DSB0592-001,2023-08-14,835.3,804.395,USD,700,83.53,8.85,,12.01,,
ABF,DSB0580-001,2023-08-14,"1,376.34","1,325.419",USD,"1,159.03",137.63,9.61,,19.14,,
ABF,DSB0643-002,2023-08-14,"2,060.95","1,891.5375",USD,"1,740.19",123.66,10.28,,17.42,,
ABF,DSB0661-002,2023-08-14,"4,846.25","4,530.0325",USD,"4,097.71",363.47,19.12,,49.74,,
ABF,DSB0577-004,2023-08-14,"34,656.39","35,061.8649",USD,"31,462.59","3,119.08",66.13,,414.08,,
ABF,DSB0680-005,2023-08-12,202.48,180.348,USD,171.18,7.29,0.82,,1.06,,
ABF,DSB0680-006,2023-08-12,202.48,180.348,USD,171.18,7.29,0.82,,1.06,,
ABF,DSB0680-007,2023-08-12,202.48,180.348,USD,171.18,7.29,0.82,,1.06,,
ABF,DSB0680-008,2023-08-12,268.74,239.359,USD,227.2,9.67,1.09,,1.4,,
ABF,DSB0613-002,2023-08-11,180.53,173.8505,USD,150.59,18.05,2.53,,2.68,,
ABF,DSB0666-002,2023-08-11,369.6,345.48,USD,309.43,27.72,4.18,,4.14,,
ABF,DSB0666-001,2023-08-11,412.16,385.266,USD,345.06,30.91,4.67,,4.63,,
ABF,DSB0767-002,2023-08-11,616,541,USD,518.1,15.4,4.87,,2.63,,
ABF,DSB0730-003,2023-08-11,763.88,680.368,USD,643.47,27.5,5.15,,4.24,,
ABF,DSB0686-002,2023-08-11,910.78,815.333,USD,768.33,36.43,5.16,,5.41,,
ABF,DSB0690-002,2023-08-11,"1,383.2","1,238.24",USD,"1,169.59",55.33,5.43,,7.9,,
ABF,DSB0650-001,2023-08-11,"1,283.77","1,178.2445",USD,"1,083.71",77.03,6.64,,10.87,,
ABF,DSB0682-002,2023-08-11,"1,657.5","1,476.305",USD,"1,401.08",59.67,6.9,,8.66,,
ABF,DSB0514-013,2023-08-11,"3,957.77","3,766.6145",USD,"3,356.3",356.2,6.91,,47.21,,
ABF,DSB0680-013,2023-08-11,"1,785.42","1,590.237",USD,"1,509.43",64.28,7.23,,9.3,,
ABF,DSB0766-002,2023-08-11,"1,428","1,254.14",USD,"1,205.23",35.7,7.58,,5.63,,
ABF,DSB0767-001,2023-08-11,"1,064",934.46,USD,894.9,26.6,8.4,,4.55,,
ABF,DSB0656-001,2023-08-11,795.2,729.83,USD,665.92,47.71,8.85,,7.35,,
ABF,DSB0514-008,2023-08-11,"6,987.65","6,650.1425",USD,"5,925.71",628.89,12.2,,83.35,,
ABF,DSB0013-001,2023-08-11,"2,403.67","2,450.5395",USD,"2,028.12",360.55,13.27,,48.6,,
ABF,DSB0631-001,2023-08-11,"3,136","2,878.22",USD,"2,650.6",188.16,13.27,,26.19,,
ABF,DSB0721-001,2023-08-11,"1,156.7","1,035.475",USD,968.2,46.27,13.27,,7.74,,
ABF,DSB0552-001,2023-08-11,"6,099","5,873.34",USD,"5,154.15",609.9,26.55,,82.74,,
ABF,DSB0485-001,2023-08-11,"10,148.65","10,002.5125",USD,"8,578.35","1,217.84",42.48,,163.84,,
ABF,DSB0546-001,2023-08-11,"21,133.25","20,112.5125",USD,"17,878.26","1,901.99",75.22,,257.04,,
ABF,DSB0634-001,2023-08-10,105.09,96.4565,USD,88.31,6.31,0.9,,0.94,,
ABF,DSB0686-003,2023-08-10,228.98,204.983,USD,193.17,9.16,1.3,,1.36,,
ABF,DSB0634-004,2023-08-10,242.32,222.402,USD,203.62,14.54,2.08,,2.16,,
ABF,DSB0514-011,2023-08-10,"1,288","1,225.79",USD,"1,092.26",115.92,2.25,,15.36,,
ABF,DSB0607-007,2023-08-10,632.49,589.0765,USD,534.45,45.54,2.8,,6.28,,
ABF,DSB0646-004,2023-08-10,892.29,812.8965,USD,754.08,48.18,3.87,,6.76,,
ABF,DSB0514-010,2023-08-10,"2,257.93","2,148.8705",USD,"1,914.79",203.21,3.94,,26.93,,
ABF,DSB0607-003,2023-08-10,"1,726.7","1,608.175",USD,"1,459.06",124.32,7.64,,17.15,,
ABF,DSB0724-001,2023-08-10,"6,318.9","5,628.115",USD,"5,341.06",227.48,26.55,,33.02,,
ABF,DSB0624-005,2023-08-09,526.4,511.144,USD,477.25,28.43,1.57,,3.9,,
ABF,DSB0624-003,2023-08-09,"2,800","2,718.86",USD,"2,538.54",151.2,8.37,,20.75,,
ABF,DSB0744-001,2023-08-09,952,836.09,USD,799.2,23.8,8.85,,4.24,,
ABF,DSB0624-002,2023-08-09,"3,643.36","3,537.7776",USD,"3,303.15",196.74,10.89,,27,,
ABF,DSB0420-001,2023-08-09,"4,760","4,799.03",USD,"4,031",666.4,13.27,,88.36,,
ABF,DSB0745-001,2023-08-09,"2,810.1","2,467.975",USD,"2,373.59",70.25,13.27,,10.86,,
ABF,DSB0624-004,2023-08-09,"5,560.8","5,399.648",USD,"5,041.54",300.28,16.62,,41.2,,
ABF,DSB0669-007,2023-08-08,15.82,14.417,USD,13.39,0.85,0.05,,0.12,,
ABF,DSB0669-015,2023-08-08,322.12,293.462,USD,272.73,17.39,0.95,,2.38,,
ABF,DSB0669-009,2023-08-08,322.12,293.462,USD,272.73,17.39,0.95,,2.38,,
ABF,DSB0669-002,2023-08-08,429.67,391.4395,USD,363.79,23.2,1.27,,3.18,,
ABF,DSB0669-013,2023-08-08,432.02,393.577,USD,365.78,23.33,1.27,,3.2,,
ABF,DSB0669-012,2023-08-08,448,408.14,USD,379.31,24.19,1.32,,3.31,,
ABF,DSB0669-003,2023-08-08,504,459.15,USD,426.72,27.22,1.48,,3.73,,
ABF,DSB0669-004,2023-08-08,504,459.15,USD,426.72,27.22,1.48,,3.73,,
ABF,DSB0669-005,2023-08-08,672,612.21,USD,568.96,36.29,1.98,,4.98,,
ABF,DSB0669-014,2023-08-08,694.6,632.79,USD,588.1,37.51,2.05,,5.15,,
ABF,DSB0669-006,2023-08-08,840,765.26,USD,711.2,45.36,2.47,,6.22,,
ABF,DSB0669-010,2023-08-08,840,765.26,USD,711.2,45.36,2.47,,6.22,,
ABF,DSB0669-008,2023-08-08,867.12,789.962,USD,734.17,46.82,2.55,,6.42,,
ABF,DSB0740-003,2023-08-08,358.43,314.7955,USD,301.6,8.96,2.71,,1.51,,
ABF,DSB0669-001,2023-08-08,953.56,868.716,USD,807.35,51.49,2.81,,7.06,,
ABF,DSB0669-011,2023-08-08,"1,169.28","1,065.238",USD,990,63.14,3.44,,8.66,,
ABF,DSB0649-001,2023-08-08,451.32,421.872,USD,379.1,33.85,4,,4.92,,
